===2023-05-30 21:20:49===
===Setting===
    dataset: fairface
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 14
    quantile: 0.7
    std_rw: False
    gender_label: False
    binary_race: False
data_number=[18,27,40,58,87,127,188,276,406,442,42,61,91,134,197,290,418,67,99,146,215,316,124,182,268,158,232,266,181,]
client_nums=[10,7,5,3,2,1,1,]
domain number = 14
multiply 100 for Ea!
use train loss for Ea
============ Train epoch 0 ============
cnt=[3, 6, 4, 2, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, ]
power_decay: 0.9, powerI: 0.9500, powerC: 0.0500
min_w=0.00349, quan_i=1.00, quan_c=1.00
minimize weight of clients:[]
 Site-White_Male               | Train Loss: 1.9185 | Train Acc: 0.2778
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.5688 | Val  Acc: 0.3273
 Site-Black_Female              (11)| Val  Loss: 1.7574 | Val  Acc: 0.2889
 Site-Black_Male                (7) | Val  Loss: 2.1126 | Val  Acc: 0.3182
 Site-Black_Female              (0) | Val  Loss: 1.5756 | Val  Acc: 0.3608
 Site-Black_Male                (8) | Val  Loss: 1.6278 | Val  Acc: 0.2797
 Site-Black_Female              (0) | Val  Loss: 1.5286 | Val  Acc: 0.3602
 Site-East_Asian_Male           (13)| Val  Loss: 1.4705 | Val  Acc: 0.4512
 Site-East_Asian_Female         (9) | Val  Loss: 1.5022 | Val  Acc: 0.4628
 Site-East_Asian_Male           (13)| Val  Loss: 1.4803 | Val  Acc: 0.4270
 Site-Indian_Female             (9) | Val  Loss: 1.5755 | Val  Acc: 0.3905
 Site-Indian_Male               (3) | Val  Loss: 1.5696 | Val  Acc: 0.3226
 Site-Southeast_Asian_Female    (9) | Val  Loss: 1.7254 | Val  Acc: 0.3729
 Site-Middle_Eastern_Male       (1) | Val  Loss: 1.5348 | Val  Acc: 0.3667
Average Valid Accuracy: 0.3674
Aggregated Acc | Val Acc: 0.3655
============ Train epoch 35 ============
cnt=[1, 3, 4, 1, 4, 1, 1, 2, 1, 2, 4, 1, 3, 1, ]
power_decay: 0.9, powerI: 0.5113, powerC: 0.4887
min_w=0.00693, quan_i=1.52, quan_c=1.49
minimize weight of clients:[0, 1, 2, 3, 4, 5, 7, 8, 9, 13, 15, 17, 21, 22, 24, 28, ]
 Site-White_Male               | Train Loss: 1.3490 | Train Acc: 0.3889
 Site-White_Female             | Train Loss: 1.3283 | Train Acc: 0.4815
 Site-White_Male               | Train Loss: 1.4579 | Train Acc: 0.6250
 Site-White_Female             | Train Loss: 1.3820 | Train Acc: 0.5172
 Site-White_Male               | Train Loss: 1.4927 | Train Acc: 0.3908
 Site-White_Female             | Train Loss: 1.4915 | Train Acc: 0.4252
 Site-White_Male               | Train Loss: 1.5368 | Train Acc: 0.3617
 Site-White_Female             | Train Loss: 1.5545 | Train Acc: 0.4167
 Site-White_Male               | Train Loss: 1.4664 | Train Acc: 0.4113
 Site-White_Female             | Train Loss: 1.4855 | Train Acc: 0.4253
 Site-Latino_Hispanic_Male     | Train Loss: 1.4761 | Train Acc: 0.3571
 Site-Latino_Hispanic_Female   | Train Loss: 1.5569 | Train Acc: 0.4426
 Site-Latino_Hispanic_Male     | Train Loss: 1.5386 | Train Acc: 0.3407
 Site-Latino_Hispanic_Female   | Train Loss: 1.6063 | Train Acc: 0.4328
 Site-Latino_Hispanic_Male     | Train Loss: 1.3965 | Train Acc: 0.3959
 Site-Latino_Hispanic_Female   | Train Loss: 1.4596 | Train Acc: 0.4241
 Site-Latino_Hispanic_Male     | Train Loss: 1.4385 | Train Acc: 0.4474
 Site-Black_Female             | Train Loss: 1.3299 | Train Acc: 0.3433
 Site-Black_Male               | Train Loss: 1.5413 | Train Acc: 0.4646
 Site-Black_Female             | Train Loss: 1.4968 | Train Acc: 0.4384
 Site-Black_Male               | Train Loss: 1.4481 | Train Acc: 0.4558
 Site-Black_Female             | Train Loss: 1.4218 | Train Acc: 0.4494
 Site-East_Asian_Male          | Train Loss: 1.4541 | Train Acc: 0.3710
 Site-East_Asian_Female        | Train Loss: 1.4881 | Train Acc: 0.4670
 Site-East_Asian_Male          | Train Loss: 1.4349 | Train Acc: 0.4328
 Site-Indian_Female            | Train Loss: 1.5511 | Train Acc: 0.3924
 Site-Indian_Male              | Train Loss: 1.4649 | Train Acc: 0.3836
 Site-Southeast_Asian_Female   | Train Loss: 1.5562 | Train Acc: 0.4211
 Site-Middle_Eastern_Male      | Train Loss: 1.4705 | Train Acc: 0.4309
 Site-White_Male                (8) | Val  Loss: 1.4960 | Val  Acc: 0.3333
 Site-White_Female              (6) | Val  Loss: 1.6860 | Val  Acc: 0.3333
 Site-White_Male                (10)| Val  Loss: 1.4391 | Val  Acc: 0.2308
 Site-White_Female              (4) | Val  Loss: 1.5361 | Val  Acc: 0.4359
 Site-White_Male                (0) | Val  Loss: 1.5311 | Val  Acc: 0.3103
 Site-White_Female              (4) | Val  Loss: 1.4213 | Val  Acc: 0.4353
 Site-White_Male                (10)| Val  Loss: 1.5117 | Val  Acc: 0.3440
 Site-White_Female              (4) | Val  Loss: 1.6125 | Val  Acc: 0.4076
 Site-White_Male                (10)| Val  Loss: 1.4562 | Val  Acc: 0.3358
 Site-White_Female              (4) | Val  Loss: 1.5367 | Val  Acc: 0.4184
 Site-Latino_Hispanic_Male      (5) | Val  Loss: 1.7183 | Val  Acc: 0.3214
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.7098 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 1.5549 | Val  Acc: 0.3667
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.6192 | Val  Acc: 0.3483
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 1.5112 | Val  Acc: 0.4046
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.3766 | Val  Acc: 0.3420
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 1.5395 | Val  Acc: 0.3273
 Site-Black_Female              (3) | Val  Loss: 1.7630 | Val  Acc: 0.4000
 Site-Black_Male                (11)| Val  Loss: 2.6675 | Val  Acc: 0.3333
 Site-Black_Female              (9) | Val  Loss: 1.6193 | Val  Acc: 0.2680
 Site-Black_Male                (13)| Val  Loss: 1.5678 | Val  Acc: 0.3497
 Site-Black_Female              (9) | Val  Loss: 1.4985 | Val  Acc: 0.4028
 Site-East_Asian_Male           (7) | Val  Loss: 1.4207 | Val  Acc: 0.4634
 Site-East_Asian_Female         (12)| Val  Loss: 1.5041 | Val  Acc: 0.4463
 Site-East_Asian_Male           (7) | Val  Loss: 1.4616 | Val  Acc: 0.4326
 Site-Indian_Female             (12)| Val  Loss: 1.6207 | Val  Acc: 0.3524
 Site-Indian_Male               (2) | Val  Loss: 1.5206 | Val  Acc: 0.2968
 Site-Southeast_Asian_Female    (12)| Val  Loss: 1.7575 | Val  Acc: 0.3898
 Site-Middle_Eastern_Male       (10)| Val  Loss: 1.5405 | Val  Acc: 0.3667
Average Valid Accuracy: 0.3617
Aggregated Acc | Val Acc: 0.3558
============ Train epoch 36 ============
cnt=[4, 6, 3, 3, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, ]
power_decay: 0.9, powerI: 0.5101, powerC: 0.4899
min_w=0.00638, quan_i=1.52, quan_c=1.51
minimize weight of clients:[0, 1, 2, 8, 10, 14, 16, 17, 20, 21, 22, 24, 26, 28, ]
 Site-White_Male               | Train Loss: 1.3417 | Train Acc: 0.4444
 Site-White_Female             | Train Loss: 1.3722 | Train Acc: 0.4444
 Site-White_Male               | Train Loss: 1.5133 | Train Acc: 0.5500
 Site-White_Female             | Train Loss: 1.3218 | Train Acc: 0.4655
 Site-White_Male               | Train Loss: 1.5414 | Train Acc: 0.4253
 Site-White_Female             | Train Loss: 1.3969 | Train Acc: 0.4488
 Site-White_Male               | Train Loss: 1.5165 | Train Acc: 0.3723
 Site-White_Female             | Train Loss: 1.3999 | Train Acc: 0.4239
 Site-White_Male               | Train Loss: 1.4696 | Train Acc: 0.4089
 Site-White_Female             | Train Loss: 1.3828 | Train Acc: 0.4434
 Site-Latino_Hispanic_Male     | Train Loss: 1.6949 | Train Acc: 0.2619
 Site-Latino_Hispanic_Female   | Train Loss: 1.5792 | Train Acc: 0.3934
 Site-Latino_Hispanic_Male     | Train Loss: 1.5928 | Train Acc: 0.3516
 Site-Latino_Hispanic_Female   | Train Loss: 1.7100 | Train Acc: 0.3731
 Site-Latino_Hispanic_Male     | Train Loss: 1.5008 | Train Acc: 0.3604
 Site-Latino_Hispanic_Female   | Train Loss: 1.4867 | Train Acc: 0.4483
 Site-Latino_Hispanic_Male     | Train Loss: 1.5203 | Train Acc: 0.4282
 Site-Black_Female             | Train Loss: 1.7245 | Train Acc: 0.4030
 Site-Black_Male               | Train Loss: 1.8553 | Train Acc: 0.3131
 Site-Black_Female             | Train Loss: 1.6820 | Train Acc: 0.3973
 Site-Black_Male               | Train Loss: 1.7263 | Train Acc: 0.3442
 Site-Black_Female             | Train Loss: 1.4644 | Train Acc: 0.4399
 Site-East_Asian_Male          | Train Loss: 1.5135 | Train Acc: 0.3710
 Site-East_Asian_Female        | Train Loss: 1.3283 | Train Acc: 0.5110
 Site-East_Asian_Male          | Train Loss: 1.4660 | Train Acc: 0.4813
 Site-Indian_Female            | Train Loss: 1.5778 | Train Acc: 0.3671
 Site-Indian_Male              | Train Loss: 1.5325 | Train Acc: 0.4052
 Site-Southeast_Asian_Female   | Train Loss: 1.4985 | Train Acc: 0.4850
 Site-Middle_Eastern_Male      | Train Loss: 1.4964 | Train Acc: 0.4144
 Site-White_Male                (5) | Val  Loss: 1.5210 | Val  Acc: 0.5833
 Site-White_Female              (9) | Val  Loss: 1.5870 | Val  Acc: 0.4444
 Site-White_Male                (13)| Val  Loss: 1.5771 | Val  Acc: 0.3077
 Site-White_Female              (0) | Val  Loss: 1.5265 | Val  Acc: 0.3846
 Site-White_Male                (1) | Val  Loss: 1.5535 | Val  Acc: 0.3966
 Site-White_Female              (0) | Val  Loss: 1.4047 | Val  Acc: 0.4471
 Site-White_Male                (1) | Val  Loss: 1.5190 | Val  Acc: 0.3760
 Site-White_Female              (0) | Val  Loss: 1.4571 | Val  Acc: 0.3913
 Site-White_Male                (1) | Val  Loss: 1.4739 | Val  Acc: 0.3469
 Site-White_Female              (0) | Val  Loss: 1.4359 | Val  Acc: 0.4116
 Site-Latino_Hispanic_Male      (6) | Val  Loss: 1.8467 | Val  Acc: 0.3214
 Site-Latino_Hispanic_Female    (3) | Val  Loss: 1.7127 | Val  Acc: 0.2927
 Site-Latino_Hispanic_Male      (11)| Val  Loss: 1.6743 | Val  Acc: 0.3333
 Site-Latino_Hispanic_Female    (3) | Val  Loss: 1.5847 | Val  Acc: 0.3371
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 1.5748 | Val  Acc: 0.3435
 Site-Latino_Hispanic_Female    (3) | Val  Loss: 1.3828 | Val  Acc: 0.3472
 Site-Latino_Hispanic_Male      (2) | Val  Loss: 1.6558 | Val  Acc: 0.2734
 Site-Black_Female              (4) | Val  Loss: 1.8002 | Val  Acc: 0.4444
 Site-Black_Male                (7) | Val  Loss: 2.5472 | Val  Acc: 0.3182
 Site-Black_Female              (12)| Val  Loss: 1.7331 | Val  Acc: 0.3093
 Site-Black_Male                (7) | Val  Loss: 1.7661 | Val  Acc: 0.2867
 Site-Black_Female              (12)| Val  Loss: 1.5827 | Val  Acc: 0.3365
 Site-East_Asian_Male           (1) | Val  Loss: 1.4509 | Val  Acc: 0.4756
 Site-East_Asian_Female         (8) | Val  Loss: 1.2890 | Val  Acc: 0.5455
 Site-East_Asian_Male           (1) | Val  Loss: 1.5016 | Val  Acc: 0.4494
 Site-Indian_Female             (10)| Val  Loss: 1.5877 | Val  Acc: 0.3619
 Site-Indian_Male               (2) | Val  Loss: 1.5960 | Val  Acc: 0.3032
 Site-Southeast_Asian_Female    (8) | Val  Loss: 1.6367 | Val  Acc: 0.4011
 Site-Middle_Eastern_Male       (1) | Val  Loss: 1.6068 | Val  Acc: 0.3917
Average Valid Accuracy: 0.3780
Aggregated Acc | Val Acc: 0.3816
============ Train epoch 37 ============
cnt=[1, 4, 4, 2, 3, 1, 2, 2, 1, 3, 1, 1, 2, 2, ]
power_decay: 0.9, powerI: 0.5091, powerC: 0.4909
min_w=0.00638, quan_i=1.58, quan_c=1.56
minimize weight of clients:[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 14, 16, 21, 22, 23, 24, 26, 27, 28, ]
 Site-White_Male               | Train Loss: 1.3345 | Train Acc: 0.5000
 Site-White_Female             | Train Loss: 1.3708 | Train Acc: 0.4815
 Site-White_Male               | Train Loss: 1.4591 | Train Acc: 0.5750
 Site-White_Female             | Train Loss: 1.4411 | Train Acc: 0.5000
 Site-White_Male               | Train Loss: 1.4226 | Train Acc: 0.3908
 Site-White_Female             | Train Loss: 1.4678 | Train Acc: 0.4567
 Site-White_Male               | Train Loss: 1.5021 | Train Acc: 0.3723
 Site-White_Female             | Train Loss: 1.4488 | Train Acc: 0.4130
 Site-White_Male               | Train Loss: 1.4556 | Train Acc: 0.4138
 Site-White_Female             | Train Loss: 1.4532 | Train Acc: 0.4253
 Site-Latino_Hispanic_Male     | Train Loss: 1.5670 | Train Acc: 0.4048
 Site-Latino_Hispanic_Female   | Train Loss: 1.5929 | Train Acc: 0.3934
 Site-Latino_Hispanic_Male     | Train Loss: 1.5293 | Train Acc: 0.3626
 Site-Latino_Hispanic_Female   | Train Loss: 1.3708 | Train Acc: 0.3955
 Site-Latino_Hispanic_Male     | Train Loss: 1.5482 | Train Acc: 0.3756
 Site-Latino_Hispanic_Female   | Train Loss: 1.4497 | Train Acc: 0.4241
 Site-Latino_Hispanic_Male     | Train Loss: 1.4534 | Train Acc: 0.4426
 Site-Black_Female             | Train Loss: 1.2860 | Train Acc: 0.4478
 Site-Black_Male               | Train Loss: 1.7690 | Train Acc: 0.3737
 Site-Black_Female             | Train Loss: 1.4839 | Train Acc: 0.4452
 Site-Black_Male               | Train Loss: 1.5311 | Train Acc: 0.4465
 Site-Black_Female             | Train Loss: 1.4488 | Train Acc: 0.4525
 Site-East_Asian_Male          | Train Loss: 1.4762 | Train Acc: 0.4113
 Site-East_Asian_Female        | Train Loss: 1.4265 | Train Acc: 0.4396
 Site-East_Asian_Male          | Train Loss: 1.4526 | Train Acc: 0.4515
 Site-Indian_Female            | Train Loss: 1.5614 | Train Acc: 0.3797
 Site-Indian_Male              | Train Loss: 1.4567 | Train Acc: 0.4526
 Site-Southeast_Asian_Female   | Train Loss: 1.5779 | Train Acc: 0.4361
 Site-Middle_Eastern_Male      | Train Loss: 1.4450 | Train Acc: 0.4365
 Site-White_Male                (5) | Val  Loss: 1.4938 | Val  Acc: 0.2500
 Site-White_Female              (11)| Val  Loss: 1.6320 | Val  Acc: 0.3333
 Site-White_Male                (0) | Val  Loss: 1.5089 | Val  Acc: 0.3462
 Site-White_Female              (8) | Val  Loss: 1.5469 | Val  Acc: 0.3333
 Site-White_Male                (2) | Val  Loss: 1.5298 | Val  Acc: 0.3276
 Site-White_Female              (9) | Val  Loss: 1.4152 | Val  Acc: 0.4235
 Site-White_Male                (2) | Val  Loss: 1.5035 | Val  Acc: 0.3680
 Site-White_Female              (9) | Val  Loss: 1.4949 | Val  Acc: 0.4565
 Site-White_Male                (2) | Val  Loss: 1.4657 | Val  Acc: 0.3764
 Site-White_Female              (9) | Val  Loss: 1.4823 | Val  Acc: 0.4082
 Site-Latino_Hispanic_Male      (12)| Val  Loss: 1.7400 | Val  Acc: 0.3214
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.5724 | Val  Acc: 0.4146
 Site-Latino_Hispanic_Male      (12)| Val  Loss: 1.6133 | Val  Acc: 0.4000
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.5698 | Val  Acc: 0.3933
 Site-Latino_Hispanic_Male      (4) | Val  Loss: 1.4421 | Val  Acc: 0.4275
 Site-Latino_Hispanic_Female    (1) | Val  Loss: 1.4037 | Val  Acc: 0.3627
 Site-Latino_Hispanic_Male      (4) | Val  Loss: 1.5566 | Val  Acc: 0.3417
 Site-Black_Female              (10)| Val  Loss: 1.7122 | Val  Acc: 0.3778
 Site-Black_Male                (6) | Val  Loss: 2.1676 | Val  Acc: 0.3333
 Site-Black_Female              (3) | Val  Loss: 1.6101 | Val  Acc: 0.3299
 Site-Black_Male                (6) | Val  Loss: 1.6524 | Val  Acc: 0.3217
 Site-Black_Female              (3) | Val  Loss: 1.5321 | Val  Acc: 0.3791
 Site-East_Asian_Male           (7) | Val  Loss: 1.4533 | Val  Acc: 0.4512
 Site-East_Asian_Female         (13)| Val  Loss: 1.4418 | Val  Acc: 0.4545
 Site-East_Asian_Male           (7) | Val  Loss: 1.4706 | Val  Acc: 0.4101
 Site-Indian_Female             (1) | Val  Loss: 1.6135 | Val  Acc: 0.3810
 Site-Indian_Male               (4) | Val  Loss: 1.5504 | Val  Acc: 0.3161
 Site-Southeast_Asian_Female    (13)| Val  Loss: 1.6898 | Val  Acc: 0.3729
 Site-Middle_Eastern_Male       (2) | Val  Loss: 1.5252 | Val  Acc: 0.3750
Average Valid Accuracy: 0.3720
Aggregated Acc | Val Acc: 0.3620
============ Train epoch 38 ============
cnt=[1, 2, 6, 4, 2, 3, 1, 1, 1, 1, 2, 1, 3, 1, ]
power_decay: 0.9, powerI: 0.5082, powerC: 0.4918
min_w=0.00638, quan_i=1.51, quan_c=1.50
minimize weight of clients:[0, 1, 2, 3, 4, 5, 7, 8, 9, 13, 15, 17, 19, 21, 22, 24, 28, ]
 Site-White_Male               | Train Loss: 1.2550 | Train Acc: 0.5000
 Site-White_Female             | Train Loss: 1.4502 | Train Acc: 0.5556
 Site-White_Male               | Train Loss: 1.4643 | Train Acc: 0.5500
 Site-White_Female             | Train Loss: 1.4779 | Train Acc: 0.4655
 Site-White_Male               | Train Loss: 1.4030 | Train Acc: 0.4368
 Site-White_Female             | Train Loss: 1.4972 | Train Acc: 0.4409
 Site-White_Male               | Train Loss: 1.5204 | Train Acc: 0.3936
 Site-White_Female             | Train Loss: 1.5806 | Train Acc: 0.4130
 Site-White_Male               | Train Loss: 1.4553 | Train Acc: 0.4384
 Site-White_Female             | Train Loss: 1.5201 | Train Acc: 0.4163
 Site-Latino_Hispanic_Male     | Train Loss: 1.5103 | Train Acc: 0.3095
 Site-Latino_Hispanic_Female   | Train Loss: 1.6006 | Train Acc: 0.4098
 Site-Latino_Hispanic_Male     | Train Loss: 1.5059 | Train Acc: 0.3516
 Site-Latino_Hispanic_Female   | Train Loss: 1.5591 | Train Acc: 0.4403
 Site-Latino_Hispanic_Male     | Train Loss: 1.4354 | Train Acc: 0.4112
 Site-Latino_Hispanic_Female   | Train Loss: 1.4379 | Train Acc: 0.4276
 Site-Latino_Hispanic_Male     | Train Loss: 1.4207 | Train Acc: 0.4593
 Site-Black_Female             | Train Loss: 1.4352 | Train Acc: 0.3881
 Site-Black_Male               | Train Loss: 1.5608 | Train Acc: 0.4444
 Site-Black_Female             | Train Loss: 1.5266 | Train Acc: 0.4178
 Site-Black_Male               | Train Loss: 1.4584 | Train Acc: 0.4977
 Site-Black_Female             | Train Loss: 1.4226 | Train Acc: 0.4399
 Site-East_Asian_Male          | Train Loss: 1.4700 | Train Acc: 0.3710
 Site-East_Asian_Female        | Train Loss: 1.5009 | Train Acc: 0.4396
 Site-East_Asian_Male          | Train Loss: 1.4106 | Train Acc: 0.4701
 Site-Indian_Female            | Train Loss: 1.5707 | Train Acc: 0.4177
 Site-Indian_Male              | Train Loss: 1.4017 | Train Acc: 0.3922
 Site-Southeast_Asian_Female   | Train Loss: 1.5964 | Train Acc: 0.4211
 Site-Middle_Eastern_Male      | Train Loss: 1.4674 | Train Acc: 0.4144
 Site-White_Male                (11)| Val  Loss: 1.5118 | Val  Acc: 0.4167
 Site-White_Female              (6) | Val  Loss: 1.6388 | Val  Acc: 0.3333
 Site-White_Male                (0) | Val  Loss: 1.3696 | Val  Acc: 0.4231
 Site-White_Female              (9) | Val  Loss: 1.6292 | Val  Acc: 0.3590
 Site-White_Male                (2) | Val  Loss: 1.5261 | Val  Acc: 0.3621
 Site-White_Female              (5) | Val  Loss: 1.4414 | Val  Acc: 0.4353
 Site-White_Male                (2) | Val  Loss: 1.5288 | Val  Acc: 0.3520
 Site-White_Female              (5) | Val  Loss: 1.6147 | Val  Acc: 0.4076
 Site-White_Male                (2) | Val  Loss: 1.4489 | Val  Acc: 0.3727
 Site-White_Female              (5) | Val  Loss: 1.5402 | Val  Acc: 0.4286
 Site-Latino_Hispanic_Male      (8) | Val  Loss: 1.6851 | Val  Acc: 0.3214
 Site-Latino_Hispanic_Female    (7) | Val  Loss: 1.7697 | Val  Acc: 0.2439
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.5543 | Val  Acc: 0.3500
 Site-Latino_Hispanic_Female    (12)| Val  Loss: 1.6584 | Val  Acc: 0.3371
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.4996 | Val  Acc: 0.4275
 Site-Latino_Hispanic_Female    (12)| Val  Loss: 1.3723 | Val  Acc: 0.3886
 Site-Latino_Hispanic_Male      (3) | Val  Loss: 1.5346 | Val  Acc: 0.3453
 Site-Black_Female              (13)| Val  Loss: 1.7065 | Val  Acc: 0.3556
 Site-Black_Male                (10)| Val  Loss: 1.7769 | Val  Acc: 0.4091
 Site-Black_Female              (4) | Val  Loss: 1.6091 | Val  Acc: 0.3402
 Site-Black_Male                (10)| Val  Loss: 1.5379 | Val  Acc: 0.3427
 Site-Black_Female              (4) | Val  Loss: 1.5011 | Val  Acc: 0.3602
 Site-East_Asian_Male           (2) | Val  Loss: 1.3863 | Val  Acc: 0.5000
 Site-East_Asian_Female         (1) | Val  Loss: 1.5553 | Val  Acc: 0.4545
 Site-East_Asian_Male           (2) | Val  Loss: 1.4484 | Val  Acc: 0.4382
 Site-Indian_Female             (12)| Val  Loss: 1.6432 | Val  Acc: 0.3810
 Site-Indian_Male               (3) | Val  Loss: 1.5213 | Val  Acc: 0.3613
 Site-Southeast_Asian_Female    (1) | Val  Loss: 1.8011 | Val  Acc: 0.3559
 Site-Middle_Eastern_Male       (2) | Val  Loss: 1.5587 | Val  Acc: 0.3333
Average Valid Accuracy: 0.3771
Aggregated Acc | Val Acc: 0.3672
============ Train epoch 39 ============
cnt=[1, 6, 2, 3, 3, 3, 1, 1, 1, 1, 1, 3, 1, 2, ]
power_decay: 0.9, powerI: 0.5074, powerC: 0.4926
min_w=0.00559, quan_i=1.53, quan_c=1.50
minimize weight of clients:[0, 1, 2, 3, 4, 8, 14, 16, 17, 20, 21, 22, 24, 26, 28, ]
 Site-White_Male               | Train Loss: 1.2941 | Train Acc: 0.4444
 Site-White_Female             | Train Loss: 1.3637 | Train Acc: 0.4444
 Site-White_Male               | Train Loss: 1.5198 | Train Acc: 0.5250
 Site-White_Female             | Train Loss: 1.3457 | Train Acc: 0.4138
 Site-White_Male               | Train Loss: 1.4594 | Train Acc: 0.3793
 Site-White_Female             | Train Loss: 1.3824 | Train Acc: 0.4331
 Site-White_Male               | Train Loss: 1.5177 | Train Acc: 0.3883
 Site-White_Female             | Train Loss: 1.4341 | Train Acc: 0.4529
 Site-White_Male               | Train Loss: 1.4880 | Train Acc: 0.4286
 Site-White_Female             | Train Loss: 1.3643 | Train Acc: 0.4457
 Site-Latino_Hispanic_Male     | Train Loss: 1.5561 | Train Acc: 0.2857
 Site-Latino_Hispanic_Female   | Train Loss: 1.5614 | Train Acc: 0.3279
 Site-Latino_Hispanic_Male     | Train Loss: 1.5738 | Train Acc: 0.3077
 Site-Latino_Hispanic_Female   | Train Loss: 1.3256 | Train Acc: 0.4328
 Site-Latino_Hispanic_Male     | Train Loss: 1.4954 | Train Acc: 0.3401
 Site-Latino_Hispanic_Female   | Train Loss: 1.4621 | Train Acc: 0.4414
