===2023-08-04 11:59:30===
===Setting===
    dataset: modern
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[28,37,47,61,79,103,133,172,222,287,24,37,55,83,124,50,100,69,
client_nums=[10,5,2,1,]
len_dataset=[1959,544,251,116,]
domain number = 4
============ Train epoch 0 ============
 Site-amazon                        | Train Loss: 3.3592 | Train Acc: 0.1786
 Site-amazon                        | Train Loss: 0.7728 | Train Acc: 0.9474
 Site-amazon                        | Train Loss: 0.5793 | Train Acc: 0.9651
 Site-amazon                        | Train Loss: 0.5851 | Train Acc: 0.9459
 Site-amazon                        | Train Loss: 0.5511 | Train Acc: 0.9547
 Site-webcam                        | Train Loss: 0.8678 | Train Acc: 0.9583
 Site-webcam                        | Train Loss: 0.9837 | Train Acc: 0.8378
 Site-webcam                        | Train Loss: 0.8332 | Train Acc: 0.8727
 Site-webcam                        | Train Loss: 0.7509 | Train Acc: 0.9277
 Site-webcam                        | Train Loss: 0.8776 | Train Acc: 0.9113
 Site-dslr                          | Train Loss: 0.9845 | Train Acc: 0.9000
 Site-dslr                          | Train Loss: 0.8032 | Train Acc: 0.9400
 Site-synthetic                     | Train Loss: 1.7695 | Train Acc: 0.5362
Average Train Accuracy: 0.9118
 Site-amazon                        | Val  Loss: 0.3706 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.5723 | Val  Acc: 0.9167
 Site-amazon                        | Val  Loss: 0.7191 | Val  Acc: 0.8387
 Site-amazon                        | Val  Loss: 0.8589 | Val  Acc: 0.8293
 Site-amazon                        | Val  Loss: 0.6286 | Val  Acc: 0.9434
 Site-amazon                        | Val  Loss: 0.4767 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.5229 | Val  Acc: 0.9886
 Site-amazon                        | Val  Loss: 0.6931 | Val  Acc: 0.9123
 Site-amazon                        | Val  Loss: 0.5546 | Val  Acc: 0.9459
 Site-amazon                        | Val  Loss: 0.5845 | Val  Acc: 0.9424
 Site-webcam                        | Val  Loss: 1.0484 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.8142 | Val  Acc: 0.9167
 Site-webcam                        | Val  Loss: 0.8384 | Val  Acc: 0.8919
 Site-webcam                        | Val  Loss: 0.9182 | Val  Acc: 0.8364
 Site-webcam                        | Val  Loss: 0.7968 | Val  Acc: 0.9390
 Site-dslr                          | Val  Loss: 0.9134 | Val  Acc: 0.8788
 Site-dslr                          | Val  Loss: 0.5865 | Val  Acc: 0.9091
 Site-synthetic                     | Val  Loss: 2.1699 | Val  Acc: 0.4348
Average Valid Accuracy: 0.8888
============ Train epoch 44 ============
 Site-amazon                        | Train Loss: 0.6764 | Train Acc: 0.9643
 Site-amazon                        | Train Loss: 0.5209 | Train Acc: 0.9459
 Site-amazon                        | Train Loss: 0.5247 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.5845 | Train Acc: 0.9180
 Site-amazon                        | Train Loss: 0.5655 | Train Acc: 0.9494
 Site-amazon                        | Train Loss: 0.5562 | Train Acc: 0.9515
 Site-amazon                        | Train Loss: 0.4385 | Train Acc: 0.9474
 Site-amazon                        | Train Loss: 0.5655 | Train Acc: 0.9360
 Site-amazon                        | Train Loss: 0.5714 | Train Acc: 0.9369
 Site-amazon                        | Train Loss: 0.5432 | Train Acc: 0.9617
 Site-webcam                        | Train Loss: 0.7699 | Train Acc: 0.8750
 Site-webcam                        | Train Loss: 1.0783 | Train Acc: 0.8108
 Site-webcam                        | Train Loss: 0.7909 | Train Acc: 0.8545
 Site-webcam                        | Train Loss: 0.8452 | Train Acc: 0.8916
 Site-webcam                        | Train Loss: 0.9152 | Train Acc: 0.8468
 Site-dslr                          | Train Loss: 0.9846 | Train Acc: 0.8800
 Site-dslr                          | Train Loss: 0.8905 | Train Acc: 0.8600
 Site-synthetic                     | Train Loss: 2.1906 | Train Acc: 0.5652
Average Train Accuracy: 0.8942
 Site-amazon                        | Val  Loss: 0.3626 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.5055 | Val  Acc: 0.9583
 Site-amazon                        | Val  Loss: 0.7101 | Val  Acc: 0.9032
 Site-amazon                        | Val  Loss: 0.8431 | Val  Acc: 0.8537
 Site-amazon                        | Val  Loss: 0.6355 | Val  Acc: 0.9434
 Site-amazon                        | Val  Loss: 0.3982 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.5819 | Val  Acc: 0.9545
 Site-amazon                        | Val  Loss: 0.6260 | Val  Acc: 0.9123
 Site-amazon                        | Val  Loss: 0.5188 | Val  Acc: 0.9527
 Site-amazon                        | Val  Loss: 0.5618 | Val  Acc: 0.9581
 Site-webcam                        | Val  Loss: 0.9298 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.7679 | Val  Acc: 0.9167
 Site-webcam                        | Val  Loss: 0.7284 | Val  Acc: 0.9189
 Site-webcam                        | Val  Loss: 0.8609 | Val  Acc: 0.9273
 Site-webcam                        | Val  Loss: 0.7833 | Val  Acc: 0.9268
 Site-dslr                          | Val  Loss: 0.8182 | Val  Acc: 0.9091
 Site-dslr                          | Val  Loss: 0.7756 | Val  Acc: 0.8636
 Site-synthetic                     | Val  Loss: 2.2311 | Val  Acc: 0.4348
Average Valid Accuracy: 0.9005
 Best site-amazon                    | Epoch:44 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:44 | Val Acc: 0.9583
 Best site-amazon                    | Epoch:44 | Val Acc: 0.9032
 Best site-amazon                    | Epoch:44 | Val Acc: 0.8537
 Best site-amazon                    | Epoch:44 | Val Acc: 0.9434
 Best site-amazon                    | Epoch:44 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:44 | Val Acc: 0.9545
 Best site-amazon                    | Epoch:44 | Val Acc: 0.9123
 Best site-amazon                    | Epoch:44 | Val Acc: 0.9527
 Best site-amazon                    | Epoch:44 | Val Acc: 0.9581
 Best site-webcam                    | Epoch:44 | Val Acc: 0.8750
 Best site-webcam                    | Epoch:44 | Val Acc: 0.9167
 Best site-webcam                    | Epoch:44 | Val Acc: 0.9189
 Best site-webcam                    | Epoch:44 | Val Acc: 0.9273
 Best site-webcam                    | Epoch:44 | Val Acc: 0.9268
 Best site-dslr                      | Epoch:44 | Val Acc: 0.9091
 Best site-dslr                      | Epoch:44 | Val Acc: 0.8636
 Best site-synthetic                 | Epoch:44 | Val Acc: 0.4348
 Saving the local and server checkpoint to ../checkpoint/fed_modern_uneven_2.16_1/fedavg...
============ Train epoch 45 ============
 Site-amazon                        | Train Loss: 0.6068 | Train Acc: 0.9643
 Site-amazon                        | Train Loss: 0.5628 | Train Acc: 0.9189
 Site-amazon                        | Train Loss: 0.5032 | Train Acc: 0.9787
 Site-amazon                        | Train Loss: 0.5597 | Train Acc: 0.9180
 Site-amazon                        | Train Loss: 0.5473 | Train Acc: 0.9620
 Site-amazon                        | Train Loss: 0.5181 | Train Acc: 0.9515
 Site-amazon                        | Train Loss: 0.6176 | Train Acc: 0.9549
 Site-amazon                        | Train Loss: 0.5365 | Train Acc: 0.9535
 Site-amazon                        | Train Loss: 0.5639 | Train Acc: 0.9234
 Site-amazon                        | Train Loss: 0.5265 | Train Acc: 0.9617
 Site-webcam                        | Train Loss: 0.8173 | Train Acc: 0.9167
 Site-webcam                        | Train Loss: 0.8348 | Train Acc: 0.8378
 Site-webcam                        | Train Loss: 0.7917 | Train Acc: 0.9091
 Site-webcam                        | Train Loss: 0.8136 | Train Acc: 0.9036
 Site-webcam                        | Train Loss: 0.8176 | Train Acc: 0.8790
 Site-dslr                          | Train Loss: 0.8902 | Train Acc: 0.9200
 Site-dslr                          | Train Loss: 0.7466 | Train Acc: 0.9000
 Site-synthetic                     | Train Loss: 2.0348 | Train Acc: 0.5507
Average Train Accuracy: 0.9058
 Site-amazon                        | Val  Loss: 0.3637 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.4810 | Val  Acc: 0.9167
 Site-amazon                        | Val  Loss: 0.7273 | Val  Acc: 0.8065
 Site-amazon                        | Val  Loss: 0.7404 | Val  Acc: 0.8780
 Site-amazon                        | Val  Loss: 0.6957 | Val  Acc: 0.8868
 Site-amazon                        | Val  Loss: 0.5286 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.5179 | Val  Acc: 0.9318
 Site-amazon                        | Val  Loss: 0.5693 | Val  Acc: 0.9474
 Site-amazon                        | Val  Loss: 0.5292 | Val  Acc: 0.9392
 Site-amazon                        | Val  Loss: 0.5241 | Val  Acc: 0.9581
 Site-webcam                        | Val  Loss: 0.9391 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.7900 | Val  Acc: 0.9167
 Site-webcam                        | Val  Loss: 0.7134 | Val  Acc: 0.9459
 Site-webcam                        | Val  Loss: 0.9092 | Val  Acc: 0.8909
 Site-webcam                        | Val  Loss: 0.7875 | Val  Acc: 0.8902
 Site-dslr                          | Val  Loss: 0.8169 | Val  Acc: 0.9394
 Site-dslr                          | Val  Loss: 0.5320 | Val  Acc: 0.9242
 Site-synthetic                     | Val  Loss: 2.2146 | Val  Acc: 0.4130
Average Valid Accuracy: 0.8922
============ Train epoch 46 ============
 Site-amazon                        | Train Loss: 0.5124 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.5267 | Train Acc: 0.9459
 Site-amazon                        | Train Loss: 0.4995 | Train Acc: 0.9574
 Site-amazon                        | Train Loss: 0.5478 | Train Acc: 0.9180
 Site-amazon                        | Train Loss: 0.4611 | Train Acc: 0.9747
 Site-amazon                        | Train Loss: 0.4949 | Train Acc: 0.9515
 Site-amazon                        | Train Loss: 0.5936 | Train Acc: 0.9549
 Site-amazon                        | Train Loss: 0.5340 | Train Acc: 0.9709
 Site-amazon                        | Train Loss: 0.5142 | Train Acc: 0.9595
 Site-amazon                        | Train Loss: 0.5141 | Train Acc: 0.9477
 Site-webcam                        | Train Loss: 0.8168 | Train Acc: 0.9167
 Site-webcam                        | Train Loss: 0.8135 | Train Acc: 0.8378
 Site-webcam                        | Train Loss: 0.8192 | Train Acc: 0.9273
 Site-webcam                        | Train Loss: 0.9070 | Train Acc: 0.8916
 Site-webcam                        | Train Loss: 0.8171 | Train Acc: 0.9355
 Site-dslr                          | Train Loss: 0.9890 | Train Acc: 0.8600
 Site-dslr                          | Train Loss: 0.7478 | Train Acc: 0.9300
 Site-synthetic                     | Train Loss: 2.0224 | Train Acc: 0.5942
Average Train Accuracy: 0.9152
 Site-amazon                        | Val  Loss: 0.2655 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.4087 | Val  Acc: 0.9583
 Site-amazon                        | Val  Loss: 0.6132 | Val  Acc: 0.9355
 Site-amazon                        | Val  Loss: 0.7685 | Val  Acc: 0.8293
 Site-amazon                        | Val  Loss: 0.5730 | Val  Acc: 0.9623
 Site-amazon                        | Val  Loss: 0.3465 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.5069 | Val  Acc: 0.9432
 Site-amazon                        | Val  Loss: 0.5734 | Val  Acc: 0.9211
 Site-amazon                        | Val  Loss: 0.5047 | Val  Acc: 0.9527
 Site-amazon                        | Val  Loss: 0.5493 | Val  Acc: 0.9634
 Site-webcam                        | Val  Loss: 0.8710 | Val  Acc: 0.8125
 Site-webcam                        | Val  Loss: 0.8422 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.6610 | Val  Acc: 0.9459
 Site-webcam                        | Val  Loss: 0.8042 | Val  Acc: 0.9273
 Site-webcam                        | Val  Loss: 0.6422 | Val  Acc: 0.9268
 Site-dslr                          | Val  Loss: 0.8334 | Val  Acc: 0.9091
 Site-dslr                          | Val  Loss: 0.5954 | Val  Acc: 0.8788
 Site-synthetic                     | Val  Loss: 2.1462 | Val  Acc: 0.4783
Average Valid Accuracy: 0.9011
 Best site-amazon                    | Epoch:46 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:46 | Val Acc: 0.9583
 Best site-amazon                    | Epoch:46 | Val Acc: 0.9355
 Best site-amazon                    | Epoch:46 | Val Acc: 0.8293
 Best site-amazon                    | Epoch:46 | Val Acc: 0.9623
 Best site-amazon                    | Epoch:46 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:46 | Val Acc: 0.9432
 Best site-amazon                    | Epoch:46 | Val Acc: 0.9211
 Best site-amazon                    | Epoch:46 | Val Acc: 0.9527
 Best site-amazon                    | Epoch:46 | Val Acc: 0.9634
 Best site-webcam                    | Epoch:46 | Val Acc: 0.8125
 Best site-webcam                    | Epoch:46 | Val Acc: 0.8750
 Best site-webcam                    | Epoch:46 | Val Acc: 0.9459
 Best site-webcam                    | Epoch:46 | Val Acc: 0.9273
 Best site-webcam                    | Epoch:46 | Val Acc: 0.9268
 Best site-dslr                      | Epoch:46 | Val Acc: 0.9091
 Best site-dslr                      | Epoch:46 | Val Acc: 0.8788
 Best site-synthetic                 | Epoch:46 | Val Acc: 0.4783
 Saving the local and server checkpoint to ../checkpoint/fed_modern_uneven_2.16_1/fedavg...
============ Train epoch 47 ============
 Site-amazon                        | Train Loss: 0.7109 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 0.4720 | Train Acc: 0.9730
 Site-amazon                        | Train Loss: 0.4663 | Train Acc: 0.9362
 Site-amazon                        | Train Loss: 0.4984 | Train Acc: 0.9508
 Site-amazon                        | Train Loss: 0.4469 | Train Acc: 0.9620
 Site-amazon                        | Train Loss: 0.4893 | Train Acc: 0.9417
 Site-amazon                        | Train Loss: 0.4181 | Train Acc: 0.9549
 Site-amazon                        | Train Loss: 0.4807 | Train Acc: 0.9593
 Site-amazon                        | Train Loss: 0.5443 | Train Acc: 0.9414
 Site-amazon                        | Train Loss: 0.4967 | Train Acc: 0.9582
 Site-webcam                        | Train Loss: 0.7569 | Train Acc: 0.9167
 Site-webcam                        | Train Loss: 0.9309 | Train Acc: 0.8378
 Site-webcam                        | Train Loss: 0.7457 | Train Acc: 0.8909
 Site-webcam                        | Train Loss: 0.8037 | Train Acc: 0.9036
 Site-webcam                        | Train Loss: 0.7805 | Train Acc: 0.8710
 Site-dslr                          | Train Loss: 0.8580 | Train Acc: 0.9200
 Site-dslr                          | Train Loss: 0.7456 | Train Acc: 0.9300
 Site-synthetic                     | Train Loss: 2.2208 | Train Acc: 0.4928
Average Train Accuracy: 0.9038
 Site-amazon                        | Val  Loss: 0.3093 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.5374 | Val  Acc: 0.9167
 Site-amazon                        | Val  Loss: 0.6153 | Val  Acc: 0.9032
 Site-amazon                        | Val  Loss: 0.7328 | Val  Acc: 0.8537
 Site-amazon                        | Val  Loss: 0.5415 | Val  Acc: 0.9434
 Site-amazon                        | Val  Loss: 0.4149 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 0.4600 | Val  Acc: 0.9886
 Site-amazon                        | Val  Loss: 0.5606 | Val  Acc: 0.9298
 Site-amazon                        | Val  Loss: 0.4506 | Val  Acc: 0.9797
 Site-amazon                        | Val  Loss: 0.4812 | Val  Acc: 0.9738
 Site-webcam                        | Val  Loss: 0.7648 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.6498 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.8304 | Val  Acc: 0.8919
 Site-webcam                        | Val  Loss: 0.6864 | Val  Acc: 0.9091
 Site-webcam                        | Val  Loss: 0.8043 | Val  Acc: 0.8902
 Site-dslr                          | Val  Loss: 0.7186 | Val  Acc: 0.9394
 Site-dslr                          | Val  Loss: 0.6044 | Val  Acc: 0.8939
 Site-synthetic                     | Val  Loss: 2.2500 | Val  Acc: 0.3913
Average Valid Accuracy: 0.8967
============ Train epoch 48 ============
 Site-amazon                        | Train Loss: 0.5825 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.4792 | Train Acc: 0.9730
 Site-amazon                        | Train Loss: 0.4109 | Train Acc: 0.9787
 Site-amazon                        | Train Loss: 0.5172 | Train Acc: 0.8689
 Site-amazon                        | Train Loss: 0.4605 | Train Acc: 0.9747
 Site-amazon                        | Train Loss: 0.4606 | Train Acc: 0.9612
 Site-amazon                        | Train Loss: 0.5695 | Train Acc: 0.9323
 Site-amazon                        | Train Loss: 0.4985 | Train Acc: 0.9419
 Site-amazon                        | Train Loss: 0.4887 | Train Acc: 0.9550
 Site-amazon                        | Train Loss: 0.4739 | Train Acc: 0.9721
 Site-webcam                        | Train Loss: 0.7128 | Train Acc: 0.9583
 Site-webcam                        | Train Loss: 1.0264 | Train Acc: 0.7568
 Site-webcam                        | Train Loss: 0.7434 | Train Acc: 0.8909
 Site-webcam                        | Train Loss: 0.6975 | Train Acc: 0.9157
 Site-webcam                        | Train Loss: 0.7153 | Train Acc: 0.9435
 Site-dslr                          | Train Loss: 0.8562 | Train Acc: 0.8800
 Site-dslr                          | Train Loss: 0.7595 | Train Acc: 0.9200
 Site-synthetic                     | Train Loss: 2.0883 | Train Acc: 0.5507
Average Train Accuracy: 0.9096
 Site-amazon                        | Val  Loss: 0.2478 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.4234 | Val  Acc: 0.9167
 Site-amazon                        | Val  Loss: 0.6932 | Val  Acc: 0.8387
 Site-amazon                        | Val  Loss: 0.7017 | Val  Acc: 0.8537
 Site-amazon                        | Val  Loss: 0.5220 | Val  Acc: 0.9434
 Site-amazon                        | Val  Loss: 0.4691 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 0.4264 | Val  Acc: 0.9773
 Site-amazon                        | Val  Loss: 0.5370 | Val  Acc: 0.9211
 Site-amazon                        | Val  Loss: 0.4658 | Val  Acc: 0.9459
 Site-amazon                        | Val  Loss: 0.4582 | Val  Acc: 0.9634
 Site-webcam                        | Val  Loss: 0.9299 | Val  Acc: 0.7500
 Site-webcam                        | Val  Loss: 0.7793 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.7157 | Val  Acc: 0.9459
 Site-webcam                        | Val  Loss: 0.8665 | Val  Acc: 0.8909
 Site-webcam                        | Val  Loss: 0.6646 | Val  Acc: 0.9024
 Site-dslr                          | Val  Loss: 0.7362 | Val  Acc: 0.9697
 Site-dslr                          | Val  Loss: 0.6380 | Val  Acc: 0.9394
 Site-synthetic                     | Val  Loss: 2.1771 | Val  Acc: 0.4565
Average Valid Accuracy: 0.8931
============ Train epoch 49 ============
 Site-amazon                        | Train Loss: 0.5172 | Train Acc: 0.9286
 Site-amazon                        | Train Loss: 0.3976 | Train Acc: 1.0000
 Site-amazon                        | Train Loss: 0.4809 | Train Acc: 0.9362
 Site-amazon                        | Train Loss: 0.4411 | Train Acc: 0.9508
 Site-amazon                        | Train Loss: 0.4186 | Train Acc: 0.9747
 Site-amazon                        | Train Loss: 0.4689 | Train Acc: 0.9612
 Site-amazon                        | Train Loss: 0.6143 | Train Acc: 0.9323
 Site-amazon                        | Train Loss: 0.4747 | Train Acc: 0.9651
 Site-amazon                        | Train Loss: 0.4813 | Train Acc: 0.9640
 Site-amazon                        | Train Loss: 0.4491 | Train Acc: 0.9686
 Site-webcam                        | Train Loss: 0.7608 | Train Acc: 0.9167
 Site-webcam                        | Train Loss: 0.8510 | Train Acc: 0.8649
 Site-webcam                        | Train Loss: 0.6905 | Train Acc: 0.8727
 Site-webcam                        | Train Loss: 0.8408 | Train Acc: 0.8916
 Site-webcam                        | Train Loss: 0.8003 | Train Acc: 0.9032
 Site-dslr                          | Train Loss: 0.9355 | Train Acc: 0.8800
 Site-dslr                          | Train Loss: 0.7147 | Train Acc: 0.9000
 Site-synthetic                     | Train Loss: 1.6340 | Train Acc: 0.5797
Average Train Accuracy: 0.9106
 Site-amazon                        | Val  Loss: 0.2923 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.3482 | Val  Acc: 1.0000
 Site-amazon                        | Val  Loss: 0.6692 | Val  Acc: 0.9032
 Site-amazon                        | Val  Loss: 0.6261 | Val  Acc: 0.9024
 Site-amazon                        | Val  Loss: 0.5038 | Val  Acc: 0.9434
 Site-amazon                        | Val  Loss: 0.2921 | Val  Acc: 0.9853
 Site-amazon                        | Val  Loss: 0.4605 | Val  Acc: 0.9432
 Site-amazon                        | Val  Loss: 0.5436 | Val  Acc: 0.8947
 Site-amazon                        | Val  Loss: 0.4706 | Val  Acc: 0.9662
 Site-amazon                        | Val  Loss: 0.4595 | Val  Acc: 0.9738
 Site-webcam                        | Val  Loss: 0.9065 | Val  Acc: 0.9375
 Site-webcam                        | Val  Loss: 0.7404 | Val  Acc: 0.8750
 Site-webcam                        | Val  Loss: 0.6745 | Val  Acc: 0.9189
 Site-webcam                        | Val  Loss: 0.7328 | Val  Acc: 0.8909
 Site-webcam                        | Val  Loss: 0.6958 | Val  Acc: 0.9268
 Site-dslr                          | Val  Loss: 0.8003 | Val  Acc: 0.9091
 Site-dslr                          | Val  Loss: 0.5390 | Val  Acc: 0.9091
 Site-synthetic                     | Val  Loss: 2.1785 | Val  Acc: 0.4348
Average Valid Accuracy: 0.9064
 Best site-amazon                    | Epoch:49 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:49 | Val Acc: 1.0000
 Best site-amazon                    | Epoch:49 | Val Acc: 0.9032
 Best site-amazon                    | Epoch:49 | Val Acc: 0.9024
 Best site-amazon                    | Epoch:49 | Val Acc: 0.9434
 Best site-amazon                    | Epoch:49 | Val Acc: 0.9853
 Best site-amazon                    | Epoch:49 | Val Acc: 0.9432
 Best site-amazon                    | Epoch:49 | Val Acc: 0.8947
 Best site-amazon                    | Epoch:49 | Val Acc: 0.9662
 Best site-amazon                    | Epoch:49 | Val Acc: 0.9738
 Best site-webcam                    | Epoch:49 | Val Acc: 0.9375
 Best site-webcam                    | Epoch:49 | Val Acc: 0.8750
 Best site-webcam                    | Epoch:49 | Val Acc: 0.9189
 Best site-webcam                    | Epoch:49 | Val Acc: 0.8909
 Best site-webcam                    | Epoch:49 | Val Acc: 0.9268
 Best site-dslr                      | Epoch:49 | Val Acc: 0.9091
 Best site-dslr                      | Epoch:49 | Val Acc: 0.9091
 Best site-synthetic                 | Epoch:49 | Val Acc: 0.4348
 Saving the local and server checkpoint to ../checkpoint/fed_modern_uneven_2.16_1/fedavg...
===2023-08-04 13:09:34===
===2023-08-04 13:09:51===
===Setting===
    dataset: modern
    lr: 0.01
    batch: 64
    iters: 10
    wk_iters: 1
    si: False
    domain_num: 4
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[28,37,47,61,79,103,133,172,222,287,24,37,55,83,124,50,100,69,
client_nums=[10,5,2,1,]
len_dataset=[1959,544,251,116,]
domain number = 4
Loading snapshots...
 Test site-amazon                    (2)| Epoch:49 | Test Acc: 0.9604
 Test site-webcam                    (2)| Epoch:49 | Test Acc: 0.9124
 Test site-dslr                      (3)| Epoch:49 | Test Acc: 0.8951
 Test site-synthetic                 (1)| Epoch:49 | Test Acc: 0.6065
amazon: 0.9604, webcam: 0.9124, dslr: 0.8951, synthetic: 0.6065, 
Average Test Accuracy(group): 0.8436, Average Test Accuracy(individual): 0.9201,
domain std=0.1390, cluster std=0.0452, individual std=0.0803, 
