===2023-08-06 10:31:55===
===Setting===
    dataset: officecaltechhome
    lr: 0.01
    batch: 64
    iters: 50
    wk_iters: 1
    si: False
    domain_num: 7
    quantile: 0
    power_cs: 1
    std_rw: False
    gender_label: False
    binary_race: False
    save_iter: -1
    mix5: False
    power_relu: 1
    Ea_val: False
data_number=[14,18,24,31,40,51,67,86,111,144,17,24,33,46,64,89,124,20,31,46,69,104,32,56,97,42,84,85,58,
client_nums=[10,7,5,3,2,1,1,]
len_dataset=[986,670,456,310,211,143,97,]
domain number = 7
============ Train epoch 0 ============
 Site-RealWorld                     | Train Loss: 2.9414 | Train Acc: 0.1429
 Site-amazon                        | Train Loss: 2.1866 | Train Acc: 0.8841
 Site-amazon                        | Train Loss: 2.3950 | Train Acc: 0.7500
 Site-webcam                        | Train Loss: 2.3895 | Train Acc: 0.8750
 Site-webcam                        | Train Loss: 2.3179 | Train Acc: 0.8929
 Site-webcam                        | Train Loss: 2.3375 | Train Acc: 0.8351
 Site-Art                           | Train Loss: 2.5443 | Train Acc: 0.6667
 Site-Art                           | Train Loss: 2.4950 | Train Acc: 0.7143
 Site-Clipart                       | Train Loss: 2.5173 | Train Acc: 0.5765
 Site-dslr                          | Train Loss: 2.2776 | Train Acc: 0.9310
Average Train Accuracy: 0.8405
 Site-RealWorld                     | Val  Loss: 2.2583 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 2.3380 | Val  Acc: 0.9167
 Site-RealWorld                     | Val  Loss: 2.2830 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 2.3785 | Val  Acc: 0.9500
 Site-RealWorld                     | Val  Loss: 2.3760 | Val  Acc: 0.8462
 Site-RealWorld                     | Val  Loss: 2.2906 | Val  Acc: 0.9118
 Site-RealWorld                     | Val  Loss: 2.3148 | Val  Acc: 0.9318
 Site-RealWorld                     | Val  Loss: 2.3362 | Val  Acc: 0.8421
 Site-RealWorld                     | Val  Loss: 2.3765 | Val  Acc: 0.8378
 Site-RealWorld                     | Val  Loss: 2.3349 | Val  Acc: 0.8125
 Site-Product                       | Val  Loss: 2.2785 | Val  Acc: 0.8182
 Site-Product                       | Val  Loss: 2.2616 | Val  Acc: 0.8125
 Site-Product                       | Val  Loss: 2.2332 | Val  Acc: 0.8182
 Site-Product                       | Val  Loss: 2.2880 | Val  Acc: 0.9032
 Site-Product                       | Val  Loss: 2.3646 | Val  Acc: 0.7674
 Site-Product                       | Val  Loss: 2.2985 | Val  Acc: 0.8644
 Site-Product                       | Val  Loss: 2.2949 | Val  Acc: 0.8415
 Site-amazon                        | Val  Loss: 2.3348 | Val  Acc: 0.8462
 Site-amazon                        | Val  Loss: 2.3504 | Val  Acc: 0.9000
 Site-amazon                        | Val  Loss: 2.3329 | Val  Acc: 0.8710
 Site-amazon                        | Val  Loss: 2.2943 | Val  Acc: 0.8913
 Site-amazon                        | Val  Loss: 2.4129 | Val  Acc: 0.8116
 Site-webcam                        | Val  Loss: 2.3368 | Val  Acc: 0.8095
 Site-webcam                        | Val  Loss: 2.3430 | Val  Acc: 0.8919
 Site-webcam                        | Val  Loss: 2.3111 | Val  Acc: 0.8750
 Site-Art                           | Val  Loss: 2.4282 | Val  Acc: 0.7143
 Site-Art                           | Val  Loss: 2.4505 | Val  Acc: 0.7857
 Site-Clipart                       | Val  Loss: 2.4760 | Val  Acc: 0.6140
 Site-dslr                          | Val  Loss: 2.2844 | Val  Acc: 0.8947
Average Valid Accuracy: 0.8545
 Best site-RealWorld                 | Epoch:12 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:12 | Val Acc: 0.9167
 Best site-RealWorld                 | Epoch:12 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:12 | Val Acc: 0.9500
 Best site-RealWorld                 | Epoch:12 | Val Acc: 0.8462
 Best site-RealWorld                 | Epoch:12 | Val Acc: 0.9118
 Best site-RealWorld                 | Epoch:12 | Val Acc: 0.9318
 Best site-RealWorld                 | Epoch:12 | Val Acc: 0.8421
 Best site-RealWorld                 | Epoch:12 | Val Acc: 0.8378
 Best site-RealWorld                 | Epoch:12 | Val Acc: 0.8125
 Best site-Product                   | Epoch:12 | Val Acc: 0.8182
 Best site-Product                   | Epoch:12 | Val Acc: 0.8125
 Best site-Product                   | Epoch:12 | Val Acc: 0.8182
 Best site-Product                   | Epoch:12 | Val Acc: 0.9032
 Best site-Product                   | Epoch:12 | Val Acc: 0.7674
 Best site-Product                   | Epoch:12 | Val Acc: 0.8644
 Best site-Product                   | Epoch:12 | Val Acc: 0.8415
 Best site-amazon                    | Epoch:12 | Val Acc: 0.8462
 Best site-amazon                    | Epoch:12 | Val Acc: 0.9000
 Best site-amazon                    | Epoch:12 | Val Acc: 0.8710
 Best site-amazon                    | Epoch:12 | Val Acc: 0.8913
 Best site-amazon                    | Epoch:12 | Val Acc: 0.8116
 Best site-webcam                    | Epoch:12 | Val Acc: 0.8095
 Best site-webcam                    | Epoch:12 | Val Acc: 0.8919
 Best site-webcam                    | Epoch:12 | Val Acc: 0.8750
 Best site-Art                       | Epoch:12 | Val Acc: 0.7143
 Best site-Art                       | Epoch:12 | Val Acc: 0.7857
 Best site-Clipart                   | Epoch:12 | Val Acc: 0.6140
 Best site-dslr                      | Epoch:12 | Val Acc: 0.8947
 Saving the local and server checkpoint to ../checkpoint/fed_officecaltechhome_uneven_1.47_1/fedavg...
============ Train epoch 13 ============
 Site-RealWorld                     | Train Loss: 2.2134 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 2.3063 | Train Acc: 0.8889
 Site-RealWorld                     | Train Loss: 2.3745 | Train Acc: 0.8750
 Site-RealWorld                     | Train Loss: 2.3228 | Train Acc: 0.9355
 Site-RealWorld                     | Train Loss: 2.2907 | Train Acc: 0.8750
 Site-RealWorld                     | Train Loss: 2.3133 | Train Acc: 0.9020
 Site-RealWorld                     | Train Loss: 2.2427 | Train Acc: 0.8955
 Site-RealWorld                     | Train Loss: 2.2626 | Train Acc: 0.8837
 Site-RealWorld                     | Train Loss: 2.2908 | Train Acc: 0.9189
 Site-RealWorld                     | Train Loss: 2.2160 | Train Acc: 0.9792
 Site-Product                       | Train Loss: 2.2015 | Train Acc: 0.8824
 Site-Product                       | Train Loss: 2.2913 | Train Acc: 0.8750
 Site-Product                       | Train Loss: 2.3290 | Train Acc: 0.7576
 Site-Product                       | Train Loss: 2.2599 | Train Acc: 0.8913
 Site-Product                       | Train Loss: 2.2107 | Train Acc: 0.8906
 Site-Product                       | Train Loss: 2.2559 | Train Acc: 0.8764
 Site-Product                       | Train Loss: 2.2856 | Train Acc: 0.8387
 Site-amazon                        | Train Loss: 2.2611 | Train Acc: 0.9000
 Site-amazon                        | Train Loss: 2.2240 | Train Acc: 0.9355
 Site-amazon                        | Train Loss: 2.3053 | Train Acc: 0.7609
 Site-amazon                        | Train Loss: 2.1935 | Train Acc: 0.8406
 Site-amazon                        | Train Loss: 2.3419 | Train Acc: 0.7692
 Site-webcam                        | Train Loss: 2.3168 | Train Acc: 0.8125
 Site-webcam                        | Train Loss: 2.2600 | Train Acc: 0.9107
 Site-webcam                        | Train Loss: 2.3042 | Train Acc: 0.8351
 Site-Art                           | Train Loss: 2.5084 | Train Acc: 0.6667
 Site-Art                           | Train Loss: 2.4360 | Train Acc: 0.7857
 Site-Clipart                       | Train Loss: 2.4570 | Train Acc: 0.6471
 Site-dslr                          | Train Loss: 2.2344 | Train Acc: 0.9138
Average Train Accuracy: 0.8601
 Site-RealWorld                     | Val  Loss: 2.1504 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 2.2247 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 2.1999 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 2.3242 | Val  Acc: 0.9500
 Site-RealWorld                     | Val  Loss: 2.3773 | Val  Acc: 0.8846
 Site-RealWorld                     | Val  Loss: 2.2326 | Val  Acc: 0.9118
 Site-RealWorld                     | Val  Loss: 2.2990 | Val  Acc: 0.9318
 Site-RealWorld                     | Val  Loss: 2.2856 | Val  Acc: 0.8070
 Site-RealWorld                     | Val  Loss: 2.3661 | Val  Acc: 0.8784
 Site-RealWorld                     | Val  Loss: 2.3055 | Val  Acc: 0.8438
 Site-Product                       | Val  Loss: 2.1999 | Val  Acc: 1.0000
 Site-Product                       | Val  Loss: 2.2339 | Val  Acc: 0.8125
 Site-Product                       | Val  Loss: 2.1704 | Val  Acc: 0.8636
 Site-Product                       | Val  Loss: 2.2320 | Val  Acc: 0.9032
 Site-Product                       | Val  Loss: 2.3050 | Val  Acc: 0.8372
 Site-Product                       | Val  Loss: 2.2380 | Val  Acc: 0.8983
 Site-Product                       | Val  Loss: 2.2537 | Val  Acc: 0.8293
 Site-amazon                        | Val  Loss: 2.3451 | Val  Acc: 0.6154
 Site-amazon                        | Val  Loss: 2.3776 | Val  Acc: 0.8500
 Site-amazon                        | Val  Loss: 2.2896 | Val  Acc: 0.8065
 Site-amazon                        | Val  Loss: 2.2266 | Val  Acc: 0.9565
 Site-amazon                        | Val  Loss: 2.2878 | Val  Acc: 0.8261
 Site-webcam                        | Val  Loss: 2.3153 | Val  Acc: 0.8095
 Site-webcam                        | Val  Loss: 2.3295 | Val  Acc: 0.8649
 Site-webcam                        | Val  Loss: 2.2513 | Val  Acc: 0.9219
 Site-Art                           | Val  Loss: 2.3855 | Val  Acc: 0.7857
 Site-Art                           | Val  Loss: 2.4339 | Val  Acc: 0.7321
 Site-Clipart                       | Val  Loss: 2.4261 | Val  Acc: 0.5965
 Site-dslr                          | Val  Loss: 2.2139 | Val  Acc: 0.9474
Average Valid Accuracy: 0.8643
 Best site-RealWorld                 | Epoch:13 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:13 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:13 | Val Acc: 1.0000
 Best site-RealWorld                 | Epoch:13 | Val Acc: 0.9500
 Best site-RealWorld                 | Epoch:13 | Val Acc: 0.8846
 Best site-RealWorld                 | Epoch:13 | Val Acc: 0.9118
 Best site-RealWorld                 | Epoch:13 | Val Acc: 0.9318
 Best site-RealWorld                 | Epoch:13 | Val Acc: 0.8070
 Best site-RealWorld                 | Epoch:13 | Val Acc: 0.8784
 Best site-RealWorld                 | Epoch:13 | Val Acc: 0.8438
 Best site-Product                   | Epoch:13 | Val Acc: 1.0000
 Best site-Product                   | Epoch:13 | Val Acc: 0.8125
 Best site-Product                   | Epoch:13 | Val Acc: 0.8636
 Best site-Product                   | Epoch:13 | Val Acc: 0.9032
 Best site-Product                   | Epoch:13 | Val Acc: 0.8372
 Best site-Product                   | Epoch:13 | Val Acc: 0.8983
 Best site-Product                   | Epoch:13 | Val Acc: 0.8293
 Best site-amazon                    | Epoch:13 | Val Acc: 0.6154
 Best site-amazon                    | Epoch:13 | Val Acc: 0.8500
 Best site-amazon                    | Epoch:13 | Val Acc: 0.8065
 Best site-amazon                    | Epoch:13 | Val Acc: 0.9565
 Best site-amazon                    | Epoch:13 | Val Acc: 0.8261
 Best site-webcam                    | Epoch:13 | Val Acc: 0.8095
 Best site-webcam                    | Epoch:13 | Val Acc: 0.8649
 Best site-webcam                    | Epoch:13 | Val Acc: 0.9219
 Best site-Art                       | Epoch:13 | Val Acc: 0.7857
 Best site-Art                       | Epoch:13 | Val Acc: 0.7321
 Best site-Clipart                   | Epoch:13 | Val Acc: 0.5965
 Best site-dslr                      | Epoch:13 | Val Acc: 0.9474
 Saving the local and server checkpoint to ../checkpoint/fed_officecaltechhome_uneven_1.47_1/fedavg...
============ Train epoch 14 ============
 Site-RealWorld                     | Train Loss: 2.1610 | Train Acc: 1.0000
 Site-RealWorld                     | Train Loss: 2.2431 | Train Acc: 0.8333
 Site-RealWorld                     | Train Loss: 2.3104 | Train Acc: 0.8750
 Site-RealWorld                     | Train Loss: 2.2761 | Train Acc: 0.9032
 Site-RealWorld                     | Train Loss: 2.2295 | Train Acc: 0.8500
 Site-RealWorld                     | Train Loss: 2.2788 | Train Acc: 0.8824
 Site-RealWorld                     | Train Loss: 2.3374 | Train Acc: 0.8806
 Site-RealWorld                     | Train Loss: 2.1838 | Train Acc: 0.8953
 Site-RealWorld                     | Train Loss: 2.2439 | Train Acc: 0.9189
 Site-RealWorld                     | Train Loss: 2.1685 | Train Acc: 0.9792
 Site-Product                       | Train Loss: 2.1352 | Train Acc: 0.9412
 Site-Product                       | Train Loss: 2.2786 | Train Acc: 0.8333
 Site-Product                       | Train Loss: 2.2570 | Train Acc: 0.8485
 Site-Product                       | Train Loss: 2.2402 | Train Acc: 0.8261
 Site-Product                       | Train Loss: 2.1744 | Train Acc: 0.9062
 Site-Product                       | Train Loss: 2.2087 | Train Acc: 0.8876
 Site-Product                       | Train Loss: 2.2478 | Train Acc: 0.8387
 Site-amazon                        | Train Loss: 2.2562 | Train Acc: 0.9000
 Site-amazon                        | Train Loss: 2.1806 | Train Acc: 0.8387
 Site-amazon                        | Train Loss: 2.2556 | Train Acc: 0.7609
 Site-amazon                        | Train Loss: 2.3219 | Train Acc: 0.8986
 Site-amazon                        | Train Loss: 2.2802 | Train Acc: 0.7596
 Site-webcam                        | Train Loss: 2.2880 | Train Acc: 0.7812
 Site-webcam                        | Train Loss: 2.2373 | Train Acc: 0.9107
 Site-webcam                        | Train Loss: 2.2448 | Train Acc: 0.8866
 Site-Art                           | Train Loss: 2.4501 | Train Acc: 0.7619
 Site-Art                           | Train Loss: 2.4021 | Train Acc: 0.7857
 Site-Clipart                       | Train Loss: 2.4139 | Train Acc: 0.6235
 Site-dslr                          | Train Loss: 2.1754 | Train Acc: 0.9310
Average Train Accuracy: 0.8599
 Site-RealWorld                     | Val  Loss: 2.1228 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 2.2027 | Val  Acc: 1.0000
 Site-RealWorld                     | Val  Loss: 2.1473 | Val  Acc: 0.9375
 Site-RealWorld                     | Val  Loss: 2.3133 | Val  Acc: 0.9500
 Site-RealWorld                     | Val  Loss: 2.3242 | Val  Acc: 0.8077
 Site-RealWorld                     | Val  Loss: 2.1889 | Val  Acc: 0.9412
 Site-RealWorld                     | Val  Loss: 2.2304 | Val  Acc: 0.9773
 Site-RealWorld                     | Val  Loss: 2.2427 | Val  Acc: 0.8246
 Site-RealWorld                     | Val  Loss: 2.3079 | Val  Acc: 0.9189
 Site-RealWorld                     | Val  Loss: 2.2378 | Val  Acc: 0.9062
 Site-Product                       | Val  Loss: 2.1229 | Val  Acc: 0.8182
 Site-Product                       | Val  Loss: 2.2060 | Val  Acc: 0.7500
 Site-Product                       | Val  Loss: 2.1253 | Val  Acc: 0.8636
 Site-Product                       | Val  Loss: 2.2000 | Val  Acc: 0.7742
 Site-Product                       | Val  Loss: 2.2587 | Val  Acc: 0.8372
 Site-Product                       | Val  Loss: 2.1684 | Val  Acc: 0.9492
 Site-Product                       | Val  Loss: 2.1758 | Val  Acc: 0.8659
 Site-amazon                        | Val  Loss: 2.2512 | Val  Acc: 0.7692
 Site-amazon                        | Val  Loss: 2.3002 | Val  Acc: 0.8000
 Site-amazon                        | Val  Loss: 2.2408 | Val  Acc: 0.8387
 Site-amazon                        | Val  Loss: 2.2010 | Val  Acc: 0.8913
 Site-amazon                        | Val  Loss: 2.2729 | Val  Acc: 0.7971
 Site-webcam                        | Val  Loss: 2.2781 | Val  Acc: 0.8095
 Site-webcam                        | Val  Loss: 2.2818 | Val  Acc: 0.8378
 Site-webcam                        | Val  Loss: 2.2362 | Val  Acc: 0.8594
 Site-Art                           | Val  Loss: 2.3736 | Val  Acc: 0.8214
 Site-Art                           | Val  Loss: 2.3908 | Val  Acc: 0.7321
 Site-Clipart                       | Val  Loss: 2.3881 | Val  Acc: 0.6842
 Site-dslr                          | Val  Loss: 2.1514 | Val  Acc: 0.9737
Average Valid Accuracy: 0.8599
============ Train epoch 15 ============
 Site-RealWorld                     | Train Loss: 2.1333 | Train Acc: 0.9286
 Site-RealWorld                     | Train Loss: 2.2114 | Train Acc: 0.8333
 Site-RealWorld                     | Train Loss: 2.2508 | Train Acc: 0.8333
 Site-RealWorld                     | Train Loss: 2.2301 | Train Acc: 0.8710
 Site-RealWorld                     | Train Loss: 2.1894 | Train Acc: 0.8500
 Site-RealWorld                     | Train Loss: 2.2200 | Train Acc: 0.9020
